codigo,descricao,unidade,grupo_macro,subgrupo
184,Luva Simples Esgoto 40mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
185,Luva Simples Esgoto 50mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
186,Luva Simples Esgoto 75mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
187,Luva Simples Esgoto 100mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
188,Reducao Excentrica Esgoto 150x100mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
189,Reducao Excentrica Esgoto 75x50mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
190,Reducao Excentrica Esgoto 100x50mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
191,Reducao Excentrica Esgoto 100x75mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
192,TE 90 Curto Esgoto 40x40mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
193,TE 90 Curto Esgoto 50x50mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
194,Te 90 Curto Esgoto 75x75mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
195,Te 90 Curto Esgoto 100x100mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
196,Te Reducao 90 Curto Esgoto 75x50mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
197,Te Reducao 90 Curto Esgoto 100x50mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
198,Te Reducao 90 Curto Esgoto 100x75mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
199,Te Reducao 90 Curto Esgoto 150x100mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
280,Cap Soldavel 25mm Tigre,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
285,Tubo Ligacao Celit Cromado Para Bacia,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
607,Prolongamento Esgoto 150x150mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
620,Tee Curto Esgoto 100mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
621,Caixa Sifonada 150x150x50mm PVC,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
836,Te Soldavel 50mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
838,"Joelho Azul 25 x 1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
839,Te Soldavel 25mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
840,"Luva Azul 25x3/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
893,Caixa Sifonada 150 x 50,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
894,Curva 90 Esgoto 40mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
895,Te Esgoto 50x50mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
898,Te Reducao Soldavel 50x25mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
899,Te Soldavel 50x50mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
906,Joelho Azul Soldavel 25 x 1/2,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
907,Joelho Azul,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
908,Te reducao,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
913,Reducao Exentrica 50x75,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
914,Tubo Soldavel 25mm,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
915,Te Reducao Soldavel 32x25,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
916,Caixa Sifonada 159x150x50,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
930,Acabamento Para Registro 3/4 Antiquete Crom. Docol,pc,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
931,Luva Esgoto,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
958,Uniao Soldavel 20mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
959,Uniao Soldavel 25mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
960,Uniao Soldavel 32mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
961,"Adaptador Soldavel Roscavel Curto 20x1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
962,"Adaptador Soldavel Roscavel Curto 25x3/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
963,"Adaptador Soldavel Roscavel Curto 32x1""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
965,"Adaptador Soldavel Roscavel Curto 40x1.1/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
966,"Adaptador Soldavel Roscavel Curto 40x1.1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
967,"Adaptador Soldavel Roscavel Curto 50x1.1/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
968,"Adaptador Soldavel Roscavel Curto 50x1.1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
969,"Adaptador Soldavel Roscavel Curto 60x2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
970,"Adaptador Soldavel Roscavel Curto 75x2.1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
973,"Adaptador Soldavel Roscavel Flange Fixo 20x1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
974,"Adaptador Soldavel Roscavel Flange Fixo 25x3/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
975,"Adaptador Soldavel Roscavel Flange Fixo 32x1""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
976,"Adaptador Soldavel Roscavel Flange Fixo 40x1.1/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
977,"Adaptador Soldavel Roscavel Flange Fixo 50x1.1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
978,"Adaptador Soldavel Roscavel Flange Fixo 60x2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
979,"Joelho 90 Soldavel Roscavel 20x1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
980,"Joelho 90 Soldavel Roscavel 25x3/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
981,"Joelho 90 Soldavel Roscavel 32x1""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
983,"Joelho Reducao 90 Soldavel Roscavel 25x1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
984,"Joelho Reducao 90 Soldavel Roscavel 32x3/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
991,"Luva Reducao Soldavel Roscavel 25x1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
992,"Luva Reducao Soldavel Roscavel 25x3/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
993,"Luva Reducao Soldavel Roscavel 32x1""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
994,"Luva Reducao Soldavel Roscavel 40x1.1/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
995,"Luva Reducao Soldavel Roscavel 25x1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1016,"Te 90 Soldavel Roscavel 20x20x1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1017,"Te 90 Soldavel Roscavel 25x25x3/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1018,"Te 90 Soldavel Roscavel 32x32x1""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1023,"Te Reducao 90 Soldavel Roscavel 25x25x1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1024,"Te Reducao 90 Soldavel Roscavel 32x32x3/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1025,"Te Reducao 90 Soldavel Roscavel 40x40x1""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1026,"Bucha Reducao Roscavel 3x4x1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1037,"Bucha Reducao Roscavel 1x1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1039,"Bucha Reducao Roscavel 1x3/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1042,"Bucha Reducao Roscavel 1.1/4x1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1046,"Bucha Reducao Roscavel 1.1/4x3/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1049,"Bucha Reducao Roscavel 1.1/4x1""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1058,"Bucha Reducao Roscavel 1.1/2x1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1059,"Bucha Reducao Roscavel 1.1/2x3/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1061,"Bucha Reducao Roscavel 1.1/2x1""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1069,"Bucha Reducao Roscavel 1.1/2x1.1/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1071,"Bucha Reducao Roscavel 2x1.1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1084,"Captador Soldavel 1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1091,"Captador Soldavel 3/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1094,"Captador Soldavel 1""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1095,"Curva 90 Roscavel 1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1099,"Curva 90 Roscavel 3/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1100,"Curva 90 Roscavel 1""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1102,"Curva 90 Roscavel 3/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1110,"Joelho 45 Roscavel 1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1114,"Joelho 45 Roscavel 3/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1123,"Joelho 45 Roscavel 1""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1132,"Joelho 45 Roscavel 1.1/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1142,"Joelho 45 Roscavel 1.1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1144,"Joelho 90 Roscavel 1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1158,"Joelho 90 Roscavel 3/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1159,"Joelho 90 Roscavel 1""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1161,"Joelho Reducao 90 Roscavel 3/4x1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1162,"Joelho Reducao 90 Roscavel 1x3/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1163,"Juncao 45 Roscavel 1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1165,"Juncao 45 Roscavel 3/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1166,"Juncao 45 Roscavel 1""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1191,"Luva Reducao Roscavel 3/4x1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1192,"Luva Reducao Roscavel 1x3/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1193,"Luva Roscavel 1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1194,"Luva Roscavel 3/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1197,"Luva Roscavel 1""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1199,"Luva Roscavel 1.1/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1204,"Luva Roscavel 2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1208,"Nipel Paralelo Roscavel 2.1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1210,"Nipel Paralelo Roscavel 1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1211,"Nipel Paralelo Roscavel 3/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1212,"Nipel Paralelo Roscavel 1""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1213,"Plug Roscavel 1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1215,"Plug Roscavel 3/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1235,"Plug Roscavel 1""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1236,"Te 90 Roscavel 1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1237,"Te 90 Roscavel 3/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1238,"Te 90 Roscavel 1""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1239,"Te Reducao 90 Roscavel 3/4x1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1240,"Te Reducao 90 Roscavel 1x3/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1241,"Te Reducao 90 Roscavel 1.1/2x3/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1245,"Uniao Roscavel 1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1246,"Uniao Roscavel 3/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1247,"Uniao Roscavel 1""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1250,Vedarosca 1/2x5m,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1251,Vedarosca 1/2x10m,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1252,Vedarosca 3/4x5m,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1253,Vedarosca 3/4x10m,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1254,Vedarosca 1/2x25m,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1256,Vedarosca 3/4x25m,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1257,"Joelho 90 Azul 20x1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1258,"Joelho 90 Azul 25x3/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1259,"Joelho Reducao 90 Azul 25x1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1260,"Joelho Reducao 90 Azul 32x3/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1261,"Luva Azul 20x1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1263,"Luva Reducao Azul 25x1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1264,"Te 90 Azul 20x20x1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1265,"Te 90 Azul 25x25x3/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1266,"Te Reducao 90 Azul 25x25x1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1275,"Te Reducao 90 Azul 32x32x3/4""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1276,Tampa Caixa D'Agua Ferro Fundido,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1337,Borracha Ligacao Vaso Sanitario,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1363,Borracha de Vedacao,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1366,Conjunto Fixador,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1372,Conjunto de Ligacao Para Vaso,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1375,Conjunto de Parafusos Para Assento,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1377,Curva Tubo de Descarga,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1380,Engate Flexivel,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1385,Haste de Chuveiro,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1391,Sifao Flexivel,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1392,Sifao Mictorio,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1399,Tubo Descarga de Embutir,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1406,Tubo de Descarga Externo,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1412,Tubo de Descarga Valvula,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1419,Vedante Para Torneira,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1423,"Acabamento Torneira com Registro 1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1431,"Registro Pressao Soldavel PVC 1.1/2""",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1530,Junta Plastica 12x3,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1532,Bucha SB/8 WC,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1533,Bucha SB/8 WCL,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1534,Curva 90 Esgoto PVC Rigido 40mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1535,Tubo Esgoto PVC Rigido 40mm (60m),m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1536,Arruela Vedante PVC 60x30,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1537,Joelho 45 Soldavel 40mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1538,Te 90 Soldavel 40mm,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1539,Captador Soldavel 40mm,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1540,Curva 90 Soldavel 40mm,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1541,Bucha Reducao Longa Soldavel 60x40mm,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1542,Te 90 Soldavel 60mm,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1543,Curva 90 Soldavel 60mm,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1544,Tubo Soldavel 6m 40mm,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1545,Tubo PVC 100 Agua,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1546,Tubo Soldavel 6m 60mm,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1547,Tubo Soldavel 6m 75mm,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1548,Tubo Soldavel 6m 50mm,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1894,Tubo Diametro 20cm,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1924,Tubo 15cm,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1936,Tubo PVC 100 Para Esgoto / Aguas Pluviais,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1986,Espargidores,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1991,Tubo Ligacao Niquelado,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1996,"Tubo PVC 1.1/2""",m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
1998,"Tubo Galvanizado 1.1/2""",m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
2030,"Conexao 4"" x 48mm",un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
2066,Bolsa de Borracha,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
2068,Tubo Ligacao Para Canaleta,m,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
2071,Estirante,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
2092,Engates PVC,un,02 - Materiais,02.010 - Tubos e Conexões Hidro-Sanitárias
18,"Pó de Brita (0,075 a 4,8 mm)",m3,02 - Materiais,02.002 - Agregados
516,"Pedra-de-Mao (Lascao > 76,0 mm)",m3,02 - Materiais,02.002 - Agregados
990,Saibro,m3,02 - Materiais,02.002 - Agregados
1003,Areia,m3,02 - Materiais,02.002 - Agregados
1004,"Brita 1 (9,5 a 19 mm)",m3,02 - Materiais,02.002 - Agregados
1005,"Brita 2 (19,0 a 25,0 mm)",m3,02 - Materiais,02.002 - Agregados
1012,"Pedrisco  (Brita Zero 4,8 a 9,5 mm)",m3,02 - Materiais,02.002 - Agregados
1050,Areia fina,m3,02 - Materiais,02.002 - Agregados
1367,Areia Media,m3,02 - Materiais,02.002 - Agregados
2045,Pedra Gres (33x50x12),pc,02 - Materiais,02.002 - Agregados
2141,Argila Expandida,m3,02 - Materiais,02.002 - Agregados
21,Lambril de Imbuia,m2,02 - Materiais,02.041 - Forro
24,Lambril de Cerejeira Macica,m2,02 - Materiais,02.041 - Forro
26,Lambril Cerejeira Folheada,m2,02 - Materiais,02.041 - Forro
849,Gesso,kg,02 - Materiais,02.041 - Forro
883,Forro Luxalum 84r,m2,02 - Materiais,02.041 - Forro
1549,Divisoria Naval,m2,02 - Materiais,02.041 - Forro
1550,Divisoria Tipo PLS,m2,02 - Materiais,02.041 - Forro
1670,Painel Standard 2500x1200x40,m2,02 - Materiais,02.041 - Forro
1671,Perfil Chapa Dobrada Galvanizada n.104L,m,02 - Materiais,02.041 - Forro
1672,Perfil Chapa Dobrada Galvanizada n.05L,m,02 - Materiais,02.041 - Forro
1673,Malhete 11/2x1.8,m,02 - Materiais,02.041 - Forro
1674,Bucha s-6 com Parafuso,un,02 - Materiais,02.041 - Forro
1681,"Divisoria Painel Cego h=2,14",m2,02 - Materiais,02.041 - Forro
1686,Divisoria-Porta H=211 Tot. 214,m2,02 - Materiais,02.041 - Forro
1919,Forro Paraline Fechada Interna,m2,02 - Materiais,02.041 - Forro
1920,Forro Paraline Leve,m2,02 - Materiais,02.041 - Forro
1921,Forro Eucavid com Perfil de Aluminio,m2,02 - Materiais,02.041 - Forro
1922,Forro Paraline Colmeia,m2,02 - Materiais,02.041 - Forro
1930,Forro Metalico Tipo Luxo 184c,m2,02 - Materiais,02.041 - Forro
1931,Forro Metalico Tipo Luxo 84c,m2,02 - Materiais,02.041 - Forro
1932,Material Forro Luxo Aluminio com Flush,m2,02 - Materiais,02.041 - Forro
1934,Forro Plastico PVC,m2,02 - Materiais,02.041 - Forro
1935,Arremate Plastico Para Forro,m,02 - Materiais,02.041 - Forro
1937,Ripa Pinho 2a. 2x3cm Cepilhada,m,02 - Materiais,02.041 - Forro
1947,Forro Peroba do Campo,m2,02 - Materiais,02.041 - Forro
1949,Lambril Cedrinho 10x2,m2,02 - Materiais,02.041 - Forro
1958,Lambril Madeira Para Parede ou Forro,m2,02 - Materiais,02.041 - Forro
1960,"Lambril Aluminio y-336(3,77kg/m2)",m2,02 - Materiais,02.041 - Forro
1974,Forro de Imbuia,m2,02 - Materiais,02.041 - Forro
1981,Lambril Pinho 10x2,m2,02 - Materiais,02.041 - Forro
27,Saboneteira Para Sabao Liquido,un,02 - Materiais,02.023 - Louças e Acessórios
221,Porta Toalha de Papel P4,un,02 - Materiais,02.023 - Louças e Acessórios
223,Tubo Compactado Metalico Tipo Flextic,m,02 - Materiais,02.023 - Louças e Acessórios
224,Chapeu Flextic,un,02 - Materiais,02.023 - Louças e Acessórios
436,"Aparelho de Bide 1 Furo 1/2""",un,02 - Materiais,02.023 - Louças e Acessórios
437,"Aparelho Bide 3 Furos 1/2""",un,02 - Materiais,02.023 - Louças e Acessórios
438,"Aparelho Lavatorio 3 Furos 1/2""",un,02 - Materiais,02.023 - Louças e Acessórios
541,Acoplamento Tubo de Descarga,m,02 - Materiais,02.023 - Louças e Acessórios
568,Banheira Carina 1.83 com Metais,un,02 - Materiais,02.023 - Louças e Acessórios
569,Banheira Cond. 1800 sem Metais sem Hidr.,un,02 - Materiais,02.023 - Louças e Acessórios
571,Banheira Duplex 1650 com Metais,un,02 - Materiais,02.023 - Louças e Acessórios
572,Banheira Suite 1650 sem Metais,un,02 - Materiais,02.023 - Louças e Acessórios
573,Banheira Una 1650 Retangular com Metais,un,02 - Materiais,02.023 - Louças e Acessórios
574,Banheira Virginia com Metais,un,02 - Materiais,02.023 - Louças e Acessórios
576,"Saboneteira 7,5x15cm",un,02 - Materiais,02.023 - Louças e Acessórios
577,Cabide Simples,un,02 - Materiais,02.023 - Louças e Acessórios
585,Saboneteira 15x15cm,un,02 - Materiais,02.023 - Louças e Acessórios
586,Vaso Colorido,un,02 - Materiais,02.023 - Louças e Acessórios
587,Conjunto Acessorio Completo,un,02 - Materiais,02.023 - Louças e Acessórios
596,Lavatorio Colorido,un,02 - Materiais,02.023 - Louças e Acessórios
600,Vaso Sanitario Diamantina,un,02 - Materiais,02.023 - Louças e Acessórios
617,Mictorio Centro Tocantins,un,02 - Materiais,02.023 - Louças e Acessórios
625,Armario Banheiro Embutir 1 Porta Aluminio 33x47cm,un,02 - Materiais,02.023 - Louças e Acessórios
626,Armario Banheiro Embutir 1 Porta Aluminio 45x60cm,un,02 - Materiais,02.023 - Louças e Acessórios
627,Armario Banheiro Embutir 1 Porta Classico 33x47cm,un,02 - Materiais,02.023 - Louças e Acessórios
628,Armario Banheiro Embutir 3 Portas Aluminio 75x50cm,un,02 - Materiais,02.023 - Louças e Acessórios
632,Armario Banheiro Embutir 3 Portas Vogue 90x60cm,un,02 - Materiais,02.023 - Louças e Acessórios
633,Armario Banheiro Embutir 1 Porta Aluminio 75x50cm,un,02 - Materiais,02.023 - Louças e Acessórios
634,Armario Banheiro Embutir 3 Portas Aluminio 75x49cm,un,02 - Materiais,02.023 - Louças e Acessórios
635,Armario Banheiro Sobrepor 1 Porta Aluminio 20x30cm,un,02 - Materiais,02.023 - Louças e Acessórios
